id,age,job,marital,education,default,amount,housing,loan,contact,day,month,duration,campaign,previous,y
19853,34,management,married,tertiary,no,2287.0,yes,no,sending _document,26,may,292.9200837020591,4,0,0
19854,52,unemployed,married,secondary,no,94.0,no,no,cellular,10,nov,314.83753027022715,3,10,1
19855,45,housemaid,married,secondary,no,1041.0,yes,no,sending _document,29,may,,3,0,1
19856,54,technician,married,secondary,no,1349.0,no,no,telephone,11,aug,257.4186837258321,6,0,0
19857,50,entrepreneur,married,tertiary,no,2198.0,no,no,sending _document,16,jun,317.29030667189517,6,0,1
19858,44,unemployed,married,secondary,no,0.0,no,no,cellular,5,may,,2,4,0
19859,30,admin.,divorced,secondary,no,1320.0,yes,yes,cellular,5,may,,3,1,1
19860,36,blue-collar,married,secondary,no,1193.0,no,no,cellular,30,oct,,1,0,0
19861,22,student,single,secondary,no,1564.0,no,no,cellular,28,aug,,2,0,0
19862,30,technician,married,secondary,no,4733.0,yes,no,sending _document,21,may,260.30066581605115,2,0,0
19863,31,blue-collar,single,secondary,no,183.0,no,no,cellular,27,aug,195.81171757671476,4,0,1
19864,60,technician,married,secondary,no,116.0,no,no,cellular,11,aug,264.9838351346609,2,8,0
19865,49,management,married,tertiary,no,146.0,no,no,cellular,29,aug,,2,0,0
19866,55,technician,married,tertiary,no,255.0,no,no,cellular,22,jul,228.27930676685853,1,0,0
19867,57,unemployed,married,secondary,no,4588.0,no,no,cellular,5,feb,238.81307945607406,3,0,0
19868,49,technician,married,secondary,no,4785.0,no,no,sending _document,12,may,260.7287347537182,4,0,1
19869,33,technician,divorced,secondary,no,7.0,yes,yes,sending _document,6,may,,1,0,1
19870,42,management,single,tertiary,no,422.0,yes,no,sending _document,23,may,,2,0,1
19871,40,admin.,married,secondary,no,334.0,yes,no,sending _document,6,jun,401.3321852986638,5,0,1
19872,49,management,married,tertiary,no,400.0,yes,no,sending _document,13,may,498.0758233363795,1,0,1
19873,34,technician,single,tertiary,no,144.0,yes,yes,cellular,23,apr,378.41052467925084,16,0,0
19874,36,technician,married,secondary,no,26.0,no,no,sending _document,9,jun,,1,0,0
19875,43,blue-collar,married,secondary,no,1109.0,yes,no,sending _document,14,may,331.2450401723013,2,0,0
19876,30,blue-collar,married,primary,no,62.0,no,no,sending _document,27,jun,,1,0,0
19877,52,services,married,secondary,no,657.0,no,no,telephone,7,jul,,2,2,0
19878,41,admin.,married,secondary,no,3204.0,no,yes,cellular,30,jan,213.9846212192675,2,0,0
19879,31,blue-collar,married,secondary,no,492.0,yes,no,cellular,6,feb,292.97855308116107,1,0,0
19880,50,admin.,married,primary,no,276.0,no,yes,sending _document,17,jun,343.558340474928,6,0,1
19881,29,blue-collar,single,secondary,no,9.0,yes,no,cellular,11,may,254.66125723387245,3,0,0
19882,33,management,single,tertiary,no,1423.0,yes,no,cellular,16,apr,368.36337335704167,3,2,1
19883,33,admin.,married,secondary,no,543.0,yes,no,cellular,7,may,235.10472888429388,2,0,0
19884,30,entrepreneur,married,secondary,no,31.0,no,no,sending _document,8,may,,1,0,0
19885,44,blue-collar,single,secondary,no,276.0,yes,no,sending _document,29,jun,399.40471023888324,1,6,0
19886,40,entrepreneur,married,tertiary,no,2310.0,yes,yes,cellular,8,apr,,1,1,1
19887,30,admin.,single,tertiary,no,261.0,no,no,cellular,19,oct,228.8333265888506,1,20,0
19888,41,technician,married,secondary,no,1602.0,yes,no,cellular,2,jun,346.1646876030055,1,0,0
19889,40,admin.,married,secondary,no,223.0,yes,no,sending _document,29,may,335.3814774485705,1,0,1
19890,34,blue-collar,married,primary,no,2720.0,yes,no,cellular,16,apr,265.3043587358712,2,5,0
19891,25,technician,single,tertiary,no,0.0,yes,no,cellular,29,apr,255.28456234130866,7,0,0
19892,36,blue-collar,married,secondary,no,740.0,yes,no,sending _document,30,may,,2,0,1
19893,39,blue-collar,married,primary,no,8637.0,yes,no,telephone,20,apr,338.18076016605266,1,1,0
19894,41,technician,married,secondary,no,417.0,no,no,cellular,27,aug,,3,0,0
19895,32,blue-collar,married,unknown,no,1267.0,yes,no,cellular,18,may,253.35760685979045,2,0,0
19896,33,services,married,secondary,no,450.0,yes,no,sending _document,4,jun,,4,0,1
19897,20,student,single,unknown,no,2785.0,no,no,cellular,16,sep,,2,0,0
19898,40,management,married,tertiary,no,481.0,yes,no,sending _document,28,may,362.188768539075,2,0,0
19899,56,retired,married,secondary,no,388.0,yes,no,cellular,5,aug,419.9186533539251,1,0,1
19900,27,blue-collar,single,secondary,no,45.0,yes,no,sending _document,9,may,359.3892805492257,1,0,1
19901,30,technician,single,tertiary,no,6619.0,yes,no,cellular,21,aug,270.34385754093216,8,0,0
19902,32,entrepreneur,married,primary,no,3083.0,no,no,cellular,22,jun,,2,0,0
19903,38,services,married,secondary,no,43.0,yes,no,sending _document,4,jun,280.7154205116248,1,0,0
19904,40,services,divorced,secondary,no,-81.0,no,yes,cellular,23,jul,239.5173680184216,1,0,0
19905,36,blue-collar,married,secondary,no,1165.0,yes,no,sending _document,13,may,367.1232890119577,4,0,1
19906,58,retired,married,primary,no,4158.0,no,no,cellular,13,aug,215.79116901682798,2,0,0
19907,30,blue-collar,married,primary,no,1317.0,yes,no,sending _document,21,may,251.65536874429435,2,0,0
19908,51,blue-collar,married,primary,no,3844.0,no,no,cellular,15,mar,,2,1,0
19909,35,technician,single,tertiary,no,226.0,yes,yes,sending _document,6,may,432.50696331932727,3,0,1
19910,54,technician,married,secondary,no,42.0,no,yes,sending _document,3,jul,400.7844321500885,2,0,1
19911,46,blue-collar,single,primary,no,87.0,no,no,sending _document,15,may,,1,0,0
19912,47,blue-collar,married,primary,no,328.0,yes,no,cellular,7,may,337.18602659174957,1,0,1
19913,35,technician,married,secondary,no,2019.0,yes,yes,cellular,18,nov,374.65129303670886,2,1,0
19914,44,technician,divorced,secondary,no,314.0,yes,no,sending _document,12,aug,323.65000459447856,1,1,0
19915,31,unemployed,married,tertiary,no,232.0,yes,no,cellular,13,may,304.2406398821103,3,0,0
19916,32,blue-collar,married,secondary,no,1779.0,yes,no,cellular,13,may,309.83023161276657,1,2,0
19917,56,retired,married,secondary,no,728.0,no,no,cellular,31,jul,321.75269979742916,15,0,1
19918,39,admin.,single,secondary,no,1078.0,no,no,sending _document,3,jun,228.43960883580402,3,0,1
19919,36,entrepreneur,single,secondary,no,296.0,no,no,cellular,30,jul,156.09200864560518,2,0,0
19920,39,technician,married,secondary,no,52.0,no,no,cellular,12,aug,,2,0,0
19921,36,blue-collar,married,tertiary,no,-534.0,yes,no,cellular,4,feb,374.538095423006,1,0,0
19922,45,entrepreneur,divorced,secondary,no,1187.0,no,yes,cellular,20,nov,337.62662573077773,1,0,0
19923,61,technician,married,primary,no,2282.0,no,no,cellular,25,nov,252.85578475733516,1,0,0
19924,39,admin.,married,secondary,no,159.0,no,no,cellular,19,nov,,1,0,0
19925,34,technician,married,secondary,no,1.0,no,no,cellular,28,aug,210.07044833956076,2,0,0
19926,61,self-employed,married,tertiary,no,4162.0,no,no,cellular,10,nov,367.2994713672296,1,0,1
19927,25,services,single,secondary,yes,57.0,yes,yes,sending _document,13,may,404.34538867275285,5,0,0
19928,58,housemaid,married,primary,no,2387.0,no,no,sending _document,18,jun,280.0087842234194,2,0,0
19929,54,blue-collar,married,primary,no,-864.0,yes,no,telephone,7,may,394.1434213555524,3,5,1
19930,39,unemployed,married,tertiary,no,201.0,no,no,cellular,3,jun,198.00234370202185,1,1,1
19931,50,services,married,secondary,yes,0.0,no,no,telephone,31,jul,254.81618857601862,9,0,1
19932,39,management,single,secondary,no,1623.0,yes,no,sending _document,3,jun,281.45627863380975,2,0,0
19933,37,management,married,tertiary,no,1780.0,yes,no,cellular,7,may,291.3813818230109,1,0,0
19934,40,blue-collar,married,primary,no,0.0,yes,no,sending _document,5,may,275.88435008946067,1,0,0
19935,40,blue-collar,married,secondary,no,0.0,no,no,cellular,25,jul,,2,0,0
19936,27,blue-collar,married,secondary,no,0.0,yes,no,sending _document,13,may,228.47619641829908,1,0,0
19937,28,technician,single,tertiary,no,3623.0,no,no,cellular,3,jun,,2,1,0
19938,26,blue-collar,single,secondary,no,177.0,no,yes,sending _document,4,jul,296.23920134143714,1,0,1
19939,47,blue-collar,married,primary,no,4227.0,yes,no,cellular,13,may,381.71603225205484,1,0,1
19940,57,technician,married,secondary,no,589.0,yes,no,cellular,2,feb,418.4814546538898,1,4,0
19941,33,services,single,secondary,no,148.0,yes,no,cellular,17,apr,289.10656496641457,1,1,0
19942,60,retired,divorced,secondary,no,0.0,no,no,cellular,18,jul,,10,0,0
19943,43,blue-collar,married,secondary,no,3.0,yes,no,telephone,13,may,348.4575715602464,1,2,0
19944,41,management,married,tertiary,no,850.0,no,no,sending _document,6,jun,,2,0,0
19945,36,blue-collar,married,secondary,no,373.0,yes,no,sending _document,13,may,,1,0,1
19946,32,technician,married,secondary,no,-1.0,no,no,cellular,14,aug,,6,0,0
19947,45,technician,married,secondary,no,2571.0,no,no,sending _document,18,jun,,2,0,0
19948,42,entrepreneur,married,secondary,no,215.0,yes,yes,cellular,21,nov,,1,0,1
19949,37,management,single,tertiary,no,410.0,no,no,cellular,7,aug,,3,0,0
19950,32,management,single,tertiary,no,435.0,yes,yes,cellular,15,may,446.495242554215,3,0,1
19951,33,services,married,secondary,no,0.0,yes,yes,cellular,7,apr,369.1672902767983,1,0,0
19952,56,technician,married,secondary,no,378.0,yes,yes,cellular,20,apr,505.76713238457086,2,0,1
19953,40,admin.,married,secondary,no,168.0,yes,no,cellular,7,may,331.32480387545706,2,1,0
19954,59,retired,married,secondary,no,-48.0,yes,no,sending _document,27,may,436.40393517558397,1,0,1
19955,45,management,married,tertiary,no,3857.0,yes,no,cellular,11,aug,363.79768900487437,2,1,1
19956,43,management,married,tertiary,no,-334.0,yes,no,cellular,7,aug,319.6901310020648,1,0,0
19957,33,blue-collar,single,secondary,no,179.0,no,no,cellular,14,jul,272.75374385978216,7,0,1
19958,31,admin.,married,primary,no,355.0,yes,yes,sending _document,4,jun,,6,0,1
19959,67,retired,married,unknown,no,2540.0,no,no,telephone,14,jun,228.18453530926797,5,4,0
19960,39,technician,married,secondary,no,22.0,no,no,cellular,21,aug,,2,0,0
19961,51,technician,married,unknown,no,-168.0,no,no,cellular,31,jul,215.0353313726867,3,0,0
19962,45,blue-collar,married,secondary,no,-96.0,no,no,cellular,28,jan,,2,0,0
19963,48,retired,single,primary,no,119.0,no,yes,cellular,16,jul,357.0114156600371,1,0,0
19964,32,blue-collar,married,secondary,no,1914.0,yes,no,cellular,14,may,242.45923684243868,1,1,0
19965,30,management,single,tertiary,no,67.0,no,no,cellular,12,aug,,2,0,0
19966,26,management,single,tertiary,no,55.0,no,yes,cellular,16,jul,240.40963275249715,5,0,0
19967,33,technician,single,secondary,no,1279.0,yes,no,cellular,18,may,301.2481948789811,2,3,0
19968,29,admin.,single,tertiary,no,200.0,yes,no,cellular,11,may,278.86610191215453,1,1,0
19969,31,services,single,secondary,no,222.0,yes,no,cellular,13,may,277.26654921322177,2,0,0
19970,29,admin.,married,secondary,no,7707.0,yes,no,cellular,29,apr,254.67861313003294,2,2,0
19971,39,admin.,divorced,secondary,no,2610.0,no,no,sending _document,6,jun,171.12965664007496,5,0,0
19972,40,technician,married,primary,no,644.0,yes,no,cellular,16,apr,269.5890439032185,2,1,0
19973,33,services,married,secondary,no,0.0,yes,no,cellular,29,jan,276.14204893640647,1,0,0
19974,47,admin.,married,secondary,no,1265.0,no,no,cellular,7,aug,,2,0,0
19975,32,admin.,single,tertiary,no,328.0,yes,yes,sending _document,26,jun,368.8881888513237,1,0,0
19976,31,management,married,tertiary,no,156.0,no,no,cellular,20,aug,,2,0,0
19977,36,self-employed,married,tertiary,no,506.0,no,no,cellular,3,feb,,1,3,0
19978,43,management,married,tertiary,no,1336.0,yes,yes,cellular,27,may,477.5211565058485,2,1,1
19979,45,self-employed,married,secondary,no,-30.0,yes,yes,sending _document,6,jun,489.96216059048754,2,0,1
19980,37,services,married,secondary,no,775.0,no,no,cellular,14,aug,108.83497726306015,2,0,0
19981,34,management,single,tertiary,no,8038.0,yes,no,cellular,20,apr,292.6298880372291,3,1,0
19982,40,unemployed,single,secondary,no,1744.0,yes,no,sending _document,21,may,371.95497635470304,11,0,0
19983,56,blue-collar,married,secondary,no,337.0,yes,no,sending _document,20,jun,389.6059832218203,2,0,0
19984,45,blue-collar,married,primary,no,147.0,yes,no,sending _document,3,jun,360.18358196192486,2,0,0
19985,29,blue-collar,married,unknown,no,486.0,yes,no,cellular,6,may,328.9098645927217,1,1,0
19986,53,blue-collar,married,primary,no,1311.0,no,no,telephone,14,apr,241.32864722447562,3,0,0
19987,31,technician,single,secondary,no,845.0,yes,no,cellular,22,oct,291.88419501176946,2,0,0
19988,34,services,married,secondary,no,2918.0,no,yes,cellular,4,jun,267.49041216856943,1,2,0
19989,29,admin.,single,tertiary,no,41.0,yes,no,cellular,13,aug,226.73886719037057,2,0,0
19990,36,entrepreneur,single,tertiary,no,658.0,yes,no,sending _document,16,jun,381.05730434149734,3,0,1
19991,36,entrepreneur,divorced,tertiary,no,449.0,yes,no,cellular,18,nov,273.91055452817636,2,0,0
19992,41,management,married,tertiary,no,144.0,no,no,cellular,27,feb,,3,0,0
19993,35,blue-collar,single,primary,no,21.0,yes,no,sending _document,27,may,346.5564645076713,1,0,1
19994,59,blue-collar,married,unknown,no,139.0,no,no,sending _document,5,jun,298.4449294898391,1,0,0
19995,44,blue-collar,married,secondary,no,1340.0,yes,no,sending _document,13,may,356.93168384691535,1,0,0
19996,58,retired,married,primary,no,1472.0,no,no,cellular,12,aug,265.8242945290341,2,0,0
19997,58,housemaid,married,primary,no,588.0,no,yes,cellular,4,feb,,2,0,1
19998,70,retired,married,tertiary,no,15834.0,no,no,telephone,1,oct,285.186374702837,1,0,0
19999,38,entrepreneur,married,tertiary,no,6704.0,yes,no,sending _document,21,may,271.3789233017586,2,0,0
20000,59,technician,married,tertiary,no,0.0,no,no,cellular,18,jul,297.8009247417673,5,0,1
20001,51,services,married,secondary,no,276.0,no,no,cellular,26,aug,,2,0,0
20002,40,blue-collar,married,secondary,no,598.0,yes,no,cellular,31,jul,,5,0,1
20003,38,management,single,tertiary,no,427.0,yes,no,cellular,18,nov,332.31363383217314,1,1,0
20004,35,management,married,tertiary,no,611.0,no,no,cellular,1,oct,,2,1,0
20005,38,technician,single,tertiary,no,508.0,yes,yes,cellular,12,aug,408.14519179908604,2,0,0
20006,56,blue-collar,married,secondary,no,297.0,no,yes,telephone,27,aug,,16,0,1
20007,59,unemployed,married,secondary,no,561.0,no,no,telephone,19,oct,268.17894409511086,2,0,0
20008,35,admin.,divorced,secondary,no,-133.0,yes,no,cellular,15,may,281.29935175641924,2,0,0
20009,35,blue-collar,married,primary,no,443.0,yes,no,cellular,17,apr,371.13302703701993,2,3,0
20010,49,services,married,secondary,no,153.0,no,no,cellular,6,aug,287.94887425126615,4,0,1
20011,59,retired,divorced,primary,no,121.0,yes,no,sending _document,12,may,420.9830898625918,7,0,1
20012,44,retired,married,primary,no,779.0,yes,no,sending _document,21,may,311.93744151206204,3,0,0
20013,30,admin.,married,secondary,no,457.0,yes,no,sending _document,3,jun,353.81984316202795,5,0,1
20014,46,management,married,tertiary,no,466.0,yes,no,cellular,31,jul,400.74210502516985,8,0,1
20015,34,entrepreneur,married,secondary,no,223.0,no,yes,cellular,11,aug,226.98569860364773,6,0,0
20016,49,services,married,tertiary,no,306.0,yes,no,cellular,18,aug,353.74368048612405,7,0,0
20017,56,unemployed,married,secondary,no,2552.0,yes,no,sending _document,15,may,345.1946072948688,2,0,0
20018,42,management,married,tertiary,no,298.0,no,no,cellular,8,jul,,4,6,0
20019,43,management,divorced,tertiary,no,2367.0,no,no,cellular,22,sep,,1,3,0
20020,39,self-employed,single,tertiary,no,2298.0,yes,yes,cellular,20,apr,586.2268913791679,2,18,1
20021,39,technician,single,secondary,no,0.0,no,no,cellular,25,aug,212.51402258460465,9,0,1
20022,30,management,married,tertiary,no,449.0,yes,no,cellular,13,aug,266.8916758427831,1,0,0
20023,77,retired,married,secondary,no,2123.0,no,no,telephone,4,feb,339.8525829007611,4,0,0
20024,21,student,single,secondary,no,232.0,yes,no,sending _document,21,may,276.24787312336485,2,0,0
20025,52,unemployed,divorced,tertiary,no,0.0,no,no,sending _document,19,jun,,1,0,0
20026,29,technician,married,secondary,no,344.0,yes,yes,sending _document,28,may,392.071496209253,2,0,1
20027,48,technician,divorced,secondary,no,40.0,no,no,sending _document,12,may,266.61973614346795,3,0,1
20028,47,admin.,married,primary,no,68.0,yes,no,sending _document,2,jun,421.6332427129623,2,0,1
20029,47,admin.,divorced,secondary,no,555.0,yes,yes,telephone,17,oct,411.92881969930875,1,0,0
20030,71,retired,married,tertiary,no,3895.0,no,no,cellular,7,aug,313.93028621169856,1,0,0
20031,32,services,single,secondary,no,344.0,no,yes,cellular,21,nov,274.2105819408041,7,9,1
20032,56,management,married,secondary,no,0.0,no,no,cellular,27,oct,272.1375112686179,1,8,1
20033,43,admin.,single,secondary,no,13.0,no,yes,sending _document,1,jul,280.62360522041433,1,0,0
20034,28,blue-collar,married,secondary,no,1827.0,yes,no,sending _document,19,may,257.3055436559096,2,0,0
20035,49,blue-collar,married,secondary,no,165.0,no,yes,cellular,25,jul,,10,0,1
20036,32,services,married,secondary,no,99.0,yes,no,cellular,13,may,264.8174369995251,3,0,0
20037,37,management,married,tertiary,no,6815.0,yes,no,cellular,8,may,264.8363551701188,2,2,0
20038,30,technician,single,tertiary,no,0.0,no,no,cellular,28,aug,,6,0,0
20039,25,student,single,secondary,no,3713.0,no,no,cellular,24,may,,2,3,0
20040,33,management,single,tertiary,no,0.0,no,no,sending _document,3,jun,,1,0,0
20041,56,technician,married,secondary,no,203.0,yes,no,cellular,5,aug,378.93630333369225,3,0,0
20042,46,services,married,secondary,no,1757.0,yes,no,sending _document,14,may,318.16846848994743,4,0,0
20043,30,admin.,single,secondary,no,105.0,yes,no,cellular,21,nov,259.4326771012343,1,0,0
20044,35,technician,single,unknown,no,1342.0,yes,no,cellular,19,nov,337.41194395410855,1,0,0
20045,32,management,single,secondary,no,301.0,yes,no,cellular,16,apr,278.65926362298643,3,1,0
20046,27,blue-collar,single,primary,no,265.0,yes,no,cellular,13,may,279.25804961111703,2,0,1
20047,36,self-employed,married,tertiary,no,2017.0,no,no,cellular,29,jul,,18,0,0
20048,21,student,single,secondary,no,557.0,no,no,cellular,31,aug,,2,0,0
20049,30,services,married,secondary,no,10667.0,no,no,cellular,20,nov,,1,0,0
20050,53,services,married,secondary,no,1713.0,yes,no,cellular,7,aug,372.32212562865476,3,0,0
20051,39,blue-collar,single,secondary,no,29.0,yes,no,sending _document,7,may,310.20468468530305,2,0,0
20052,30,admin.,single,secondary,no,939.0,yes,no,cellular,17,apr,280.96958977461213,1,0,0
20053,53,services,married,secondary,no,-363.0,yes,no,cellular,7,aug,,2,0,1
20054,57,retired,married,primary,no,0.0,yes,no,cellular,6,aug,439.98289008737464,2,0,1
